,start,end,times,silent_length,norm_silentlength,condition
287,75.42438,78.07,S2,2.64561999999999,0.030553722655959,A2
288,51.75397,64.72,S1,12.96603,0.309052786752779,A2
289,150.719003,152.75,S1,2.03099700000001,0.013967954234707,A2
290,233.459074,235.59,S3,2.13092600000002,0.01666456541354,A2
291,37.508154,44.66,S1,7.151846,0.152155453944615,A2
292,60.339205,62.29,S2,1.950795,0.011803681503421,A2
293,73.023122,77.01,S3,3.986878,0.066747933710789,A2
294,78.096688,81.5,S4,3.403312,0.051000246861262,A2
295,89.512214,91.56,S5,2.047786,0.014421009955083,A2
296,94.404582,96.49,S6,2.08541799999999,0.015436519685809,A2
297,22.118172,25.97,S1,3.851828,0.063103572817542,A2
298,33.883157,38.89,S2,5.006843,0.094271965983878,A2
299,72.707608,77.22,S3,4.51239200000001,0.080929071589011,A2
300,84.472593,86.82,S4,2.34740699999999,0.022506363936538,A2
301,20.358077,23.76,S1,3.401923,0.050962764319384,A2
302,45.477318,48.45,S2,2.97268200000001,0.039379579468008,A2
303,53.604131,56.35,S3,2.745869,0.033258969121618,A2
304,57.298136,62.387656,S4,5.08952,0.096503027261709,A2
305,25.945377,30.78,S1,4.834623,0.089624562555259,A2
306,57.696712,61.03,S2,3.333288,0.049110630221583,A2
307,93.439644,97.05,S3,3.610356,0.056587385378711,A2
308,143.697472,145.61,S4,1.91252800000001,0.010771036125399,A2
309,161.841092,164.68,S5,2.838908,0.035769651780979,A2
310,172.727264,176.89,S6,4.162736,0.07149350955651,A2
311,14.213199,16.45,S1,2.236801,0.019521631015705,A2
312,38.965436,41.62,S2,2.654564,0.030795078922744,A2
313,42.929662,45.26,S3,2.330338,0.02204575234019,A2
314,52.695193,55.67,S4,2.974807,0.039436923169586,A2
315,68.165341,70.37,S5,2.20465900000001,0.018654270424586,A2
316,93.497709,96.99,S6,3.49229099999999,0.05340136931902,A2
317,18.005816,20.47,S1,2.464184,0.025657622966754,A2
318,29.926908,32.38,S2,2.453092,0.025358302337151,A2
319,47.808546,50.11,S3,2.301454,0.021266309763066,A2
320,82.081685,89.656546,S4,7.57486100000001,0.163570628496684,A2
321,23.671478,27.66,S1,3.988522,0.066792297496857,A2
322,55.468985,60.061958,S2,4.59297299999999,0.083103571738131,A2
323,66.42146,72.780961,S3,6.35950100000001,0.130773809131881,A2
324,101.398718,109.171442,S4,7.772724,0.168910015238043,A2
325,23.61092,26.39,S1,2.77908,0.03415517696779,A2
326,63.510386,65.4,S2,1.88961400000001,0.010152695618121,A2
327,134.492582,145.31,S3,10.817418,0.251071908947809,A2
328,14.529139,17.17,S1,2.640861,0.030425299749696,A2
329,34.786113,38.87,S2,4.083887,0.069365747897335,A2
330,50.432878,59.26,S3,8.827122,0.197363231358871,A2
331,96.534955,100.84,S4,4.30504500000001,0.075333756534349,A2
332,111.762611,114.8,S5,3.03738899999999,0.041125715420021,A2
333,120.983027,122.89,S6,1.90697299999999,0.010621132943155,A2
334,19.635561,21.86,S1,2.224439,0.019188039091512,A2
335,32.763988,40.36,S2,7.596012,0.164141393970605,A2
336,87.218421,90.41,S3,3.19157899999999,0.045286574406542,A2
337,96.00876,102.09,S4,6.08124000000001,0.123264860546055,A2
338,18.397816,22.64,S1,4.242184,0.073637435393213,A2
339,49.218089,57.28,S2,8.061911,0.176713804898431,A2
340,81.925318,86.09,S3,4.164682,0.07154602289452,A2
341,91.517341,95.92,S4,4.402659,0.07796789681005,A2
342,131.615145,147.02,S5,15.404855,0.374865141106523,A2
343,25.359027,28.62,S1,3.260973,0.047159190325284,A2
344,98.649401,101.91,S2,3.260599,0.047149097833806,A2
345,134.04057,139.21,S3,5.16943000000001,0.098659420293766,A2
346,152.990172,156.18,S4,3.18982800000001,0.045239323196442,A2
347,197.020131,199.57,S5,2.549869,0.027969855940748,A2
348,234.083323,245.57,S6,11.486677,0.2691320446535,A2
349,17.566789,20.022362,S1,2.455573,0.025425252795323,A2
350,34.944688,41.79,S2,6.845312,0.143883550782449,A2
351,50.055905,53.23,S3,3.17409499999999,0.044814763922592,A2
352,60.255976,64.28,S4,4.024024,0.067750328599649,A2
353,96.145116,99.62,S5,3.474884,0.052931636700962,A2
354,108.234089,113.04,S6,4.80591100000001,0.088849761444805,A2
355,119.945282,126.42,S7,6.474718,0.133882971138821,A2
356,160.178896,171.512309,S8,11.333413,0.264996174028231,A2
357,31.857899,34.39,S1,2.532101,0.02749038163974,A2
358,73.075181,75.78,S2,2.704819,0.032151223733481,A2
359,81.714611,85.85,S3,4.13538899999999,0.070755543341422,A2
360,125.001757,137.24095,S4,12.239193,0.289438893094393,A2
361,143.090564,152.43,S5,9.33943600000001,0.211188163655524,A2
362,165.229104,168.05,S6,2.820896,0.035283593073766,A2
363,174.138516,178.28,S7,4.14148399999999,0.070920018570184,A2
364,19.525887,24.14,S1,4.614113,0.083674040374068,A2
365,45.379608,56.950504,S2,11.570896,0.271404717219723,A2
366,85.516154,90.16,S3,4.643846,0.084476393446551,A2
367,96.183074,100.48,S4,4.296926,0.075114663116412,A2
368,161.811751,175.55219,S5,13.740439,0.329950423738922,A2
369,21.305638,23.75,S1,2.444362,0.025122720918432,A2
370,24.490611,26.92,S1,2.429389,0.024718670450793,A2
371,27.899561,30.42,S2,2.520439,0.027175679405478,A2
372,38.574955,41.42,S3,2.845045,0.035935260391138,A2
373,23.064309,27.06,S1,3.995691,0.066985754907029,A2
374,60.999027,65.85,S2,4.850973,0.09006577174152,A2
375,110.162421,114.28,S3,4.11757900000001,0.070274935659018,A2
376,144.758884,147.31,S4,2.55111600000001,0.028003506574098,A2
377,230.946564,235.34,S5,4.39343600000001,0.077719011652564,A2
378,14.539869,18.08,S1,3.540131,0.054692344699494,A2
379,45.986564,60.23,S2,14.243436,0.343523934262584,A2
380,73.544688,76.28,S3,2.73531200000001,0.032974085612177,A2
381,97.55238,100.19,S4,2.63762,0.030337840485312,A2
382,108.879953,112.22,S5,3.340047,0.049293023670509,A2
383,129.337211,134.77,S6,5.43278900000001,0.105766234366218,A2
384,18.507537,21.28,S1,2.772463,0.033976615427393,A2
385,27.935905,30.11,S2,2.174095,0.017829492591626,A2
386,38.34203,41.15,S3,2.80797,0.034934781456542,A2
387,51.956795,54.57,S1,2.613205,0.029678995085766,A2
388,67.943501,70.37,S2,2.42649900000001,0.024640683016647,A2
389,91.402255,101.54,S3,10.137745,0.232730748626477,A2
390,111.733175,114.28,S4,2.546825,0.027887712774817,A2
391,16.53384,19.01,S1,2.47616,0.025980798576214,A2
392,37.996036,44.11,S2,6.113964,0.124147926565089,A2
393,61.84292,64.25,S3,2.40708,0.024116656032671,A2
394,74.08432,77.94,S4,3.85567999999999,0.063207520082709,A2
395,85.212866,87.59,S5,2.377134,0.023308555097394,A2
396,120.029318,122.73,S6,2.700682,0.032039585665985,A2
397,137.99397,140.66,S7,2.66603000000001,0.031104492043825,A2
398,24.419323,26.78,S1,2.360677,0.0228644584871,A2
399,102.373318,104.89,S2,2.516682,0.027074295741087,A2
400,112.70457,115.51,S3,2.80543,0.034866238867361,A2
401,122.096617,127.31,S4,5.21338300000001,0.099845503924576,A2
402,19.029507,22.82,S1,3.790493,0.061448431200457,A2
403,46.906682,49.84,S2,2.933318,0.038317331247336,A2
404,16.864404,21.74,S1,4.875596,0.090730230077503,A2
405,29.094315,31.38,S2,2.285685,0.020840779019448,A2
406,89.342718,91.57,S3,2.22728199999999,0.019264758217905,A2
407,25.76838,30.78,S1,5.01162,0.094400874625026,A2
408,38.409472,45.540344,S2,7.130872,0.15158946486372,A2
409,105.180368,108.94,S3,3.759632,0.060615638741912,A2
410,21.948012,25.279407,S1,3.331395,0.049059547102953,A2
411,64.472285,66.64,S2,2.167715,0.017657326560534,A2
412,86.028368,90.02,S3,3.991632,0.066876221690696,A2
413,132.08,138.52,S4,6.44,0.132946096488752,A2
414,148.736973,153.05,S5,4.31302700000001,0.075549152970113,A2
415,58.794588,61.21,S1,2.415412,0.0243414973134,A2
416,52.412487,55.19,S1,2.777513,0.034112891047615,A2
417,60.688142,62.99,S2,2.301858,0.021277211812684,A2
418,66.766623,69.63,S1,2.863377,0.036429954385177,A2
419,93.029033,97.14,S2,4.110967,0.070096509044977,A2
420,28.975858,31.75,S1,2.774142,0.034021923697958,A2
421,106.735288,109.25,S2,2.514712,0.027021134756565,A2
422,60.878101,63.65,S1,2.771899,0.033961395734363,A2
423,128.705757,130.73,S2,2.02424299999998,0.013785695712137,A2
424,224.331632,227.111454,S3,2.779822,0.034175200039118,A2
425,13.217116,16.62,S1,3.402884,0.050988697165133,A2
426,47.979941,51.74,S2,3.76005900000001,0.060627161452771,A2
427,53.049519,58.57,S3,5.520481,0.108132626779773,A2
428,68.620368,73.96,S4,5.33963199999999,0.103252367444839,A2
429,83.466991,87.26,S5,3.79300900000001,0.061516326143126,A2
430,123.480451,128.18,S6,4.699549,0.0859795540155,A2
431,156.432712,158.89,S7,2.45728799999998,0.025471532535655,A2
432,164.218136,166.97,S8,2.75186400000001,0.033420745823247,A2
433,33.24273,35.65,S1,2.40727,0.024121783234224,A2
434,72.184214,75.14,S2,2.955786,0.0389236363236,A2
435,94.599312,98.62,S3,4.02068800000001,0.067660305734489,A2
436,153.486433,156.67,S4,3.18356699999998,0.045070368412638,A2
437,167.923276,173.62203,S5,5.69875400000001,0.112943372055759,A2
438,24.040356,26.67,S1,2.629644,0.030122605961176,A2
439,47.710861,50.28,S2,2.569139,0.028489862119296,A2
