,start,end,times,silent_length,norm_silentlength,condition
368,0,0,S22,0,0,B
369,0,0,S22,0,0,B
370,0,0,S22,0,0,B
371,0,0,S22,0,0,B
372,0,0,S22,0,0,B
373,0,0,S23,0,0,B
374,0,0,S23,0,0,B
375,0,0,S23,0,0,B
376,0,0,S23,0,0,B
377,0,0,S23,0,0,B
378,0,0,S24,0,0,B
379,0,0,S24,0,0,B
380,0,0,S24,0,0,B
381,0,0,S24,0,0,B
382,0,0,S24,0,0,B
383,0,0,S25,0,0,B
384,0,0,S25,0,0,B
385,0,0,S25,0,0,B
386,0,0,S25,0,0,B
387,0,0,S25,0,0,B
388,0,0,S26,0,0,B
389,0,0,S26,0,0,B
390,0,0,S26,0,0,B
391,0,0,S26,0,0,B
392,0,0,S26,0,0,B
393,0,0,S27,0,0,B
394,0,0,S27,0,0,B
395,0,0,S27,0,0,B
396,0,0,S27,0,0,B
397,0,0,S27,0,0,B
398,0,0,S28,0,0,B
399,0,0,S28,0,0,B
400,0,0,S28,0,0,B
401,0,0,S28,0,0,B
402,0,0,S28,0,0,B
403,0,0,S29,0,0,B
404,0,0,S29,0,0,B
405,0,0,S29,0,0,B
406,0,0,S29,0,0,B
407,0,0,S29,0,0,B
408,0,0,S30,0,0,B
409,0,0,S30,0,0,B
410,0,0,S30,0,0,B
411,0,0,S30,0,0,B
412,0,0,S30,0,0,B
413,0,0,S31,0,0,B
414,0,0,S31,0,0,B
415,0,0,S31,0,0,B
416,0,0,S31,0,0,B
417,0,0,S31,0,0,B
418,0,0,S32,0,0,B
419,0,0,S32,0,0,B
420,0,0,S32,0,0,B
421,0,0,S32,0,0,B
422,0,0,S32,0,0,B
423,0,0,S33,0,0,B
424,0,0,S33,0,0,B
425,0,0,S33,0,0,B
426,0,0,S33,0,0,B
427,0,0,S33,0,0,B
428,0,0,S34,0,0,B
429,0,0,S34,0,0,B
430,0,0,S34,0,0,B
431,0,0,S34,0,0,B
432,0,0,S34,0,0,B
433,0,0,S35,0,0,B
434,0,0,S35,0,0,B
435,0,0,S35,0,0,B
436,0,0,S35,0,0,B
437,0,0,S35,0,0,B
438,0,0,S36,0,0,B
439,0,0,S36,0,0,B
440,0,0,S36,0,0,B
441,0,0,S36,0,0,B
442,0,0,S36,0,0,B
443,0,0,S37,0,0,B
444,0,0,S37,0,0,B
445,0,0,S37,0,0,B
446,0,0,S37,0,0,B
447,0,0,S37,0,0,B
448,0,0,S38,0,0,B
449,0,0,S38,0,0,B
450,0,0,S38,0,0,B
451,0,0,S38,0,0,B
452,0,0,S38,0,0,B
453,0,0,S39,0,0,B
454,0,0,S39,0,0,B
455,0,0,S39,0,0,B
456,0,0,S39,0,0,B
457,0,0,S39,0,0,B
458,0,0,S40,0,0,B
459,0,0,S40,0,0,B
460,0,0,S40,0,0,B
461,0,0,S40,0,0,B
462,0,0,S40,0,0,B
463,0,0,S41,0,0,B
464,0,0,S41,0,0,B
465,0,0,S41,0,0,B
466,0,0,S41,0,0,B
467,0,0,S41,0,0,B
468,0,0,S42,0,0,B
